synthetic_id,evidence_config,true_model,seed,primary_available,secondary_available,noise_sigma,disorder_sigma_Tc_K,normalization_sigma,generator_note
primary_secondary_noise_disorder_M2_seed_0014,primary_secondary_noise_disorder,M2,14,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0015,primary_secondary_noise_disorder,M2,15,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0016,primary_secondary_noise_disorder,M2,16,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0017,primary_secondary_noise_disorder,M2,17,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0018,primary_secondary_noise_disorder,M2,18,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0019,primary_secondary_noise_disorder,M2,19,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0020,primary_secondary_noise_disorder,M2,20,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0021,primary_secondary_noise_disorder,M2,21,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0022,primary_secondary_noise_disorder,M2,22,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0023,primary_secondary_noise_disorder,M2,23,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0024,primary_secondary_noise_disorder,M2,24,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0025,primary_secondary_noise_disorder,M2,25,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0026,primary_secondary_noise_disorder,M2,26,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0027,primary_secondary_noise_disorder,M2,27,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0028,primary_secondary_noise_disorder,M2,28,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0029,primary_secondary_noise_disorder,M2,29,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0030,primary_secondary_noise_disorder,M2,30,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0031,primary_secondary_noise_disorder,M2,31,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0032,primary_secondary_noise_disorder,M2,32,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0033,primary_secondary_noise_disorder,M2,33,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0034,primary_secondary_noise_disorder,M2,34,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0035,primary_secondary_noise_disorder,M2,35,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0036,primary_secondary_noise_disorder,M2,36,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0037,primary_secondary_noise_disorder,M2,37,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0038,primary_secondary_noise_disorder,M2,38,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0039,primary_secondary_noise_disorder,M2,39,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0040,primary_secondary_noise_disorder,M2,40,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0041,primary_secondary_noise_disorder,M2,41,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0042,primary_secondary_noise_disorder,M2,42,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0043,primary_secondary_noise_disorder,M2,43,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0044,primary_secondary_noise_disorder,M2,44,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0045,primary_secondary_noise_disorder,M2,45,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0046,primary_secondary_noise_disorder,M2,46,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0047,primary_secondary_noise_disorder,M2,47,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0048,primary_secondary_noise_disorder,M2,48,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0049,primary_secondary_noise_disorder,M2,49,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0050,primary_secondary_noise_disorder,M2,50,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0051,primary_secondary_noise_disorder,M2,51,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0052,primary_secondary_noise_disorder,M2,52,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0053,primary_secondary_noise_disorder,M2,53,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0054,primary_secondary_noise_disorder,M2,54,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0055,primary_secondary_noise_disorder,M2,55,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0056,primary_secondary_noise_disorder,M2,56,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0057,primary_secondary_noise_disorder,M2,57,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0058,primary_secondary_noise_disorder,M2,58,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0059,primary_secondary_noise_disorder,M2,59,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0060,primary_secondary_noise_disorder,M2,60,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0061,primary_secondary_noise_disorder,M2,61,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0062,primary_secondary_noise_disorder,M2,62,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0063,primary_secondary_noise_disorder,M2,63,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0064,primary_secondary_noise_disorder,M2,64,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0065,primary_secondary_noise_disorder,M2,65,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0066,primary_secondary_noise_disorder,M2,66,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0067,primary_secondary_noise_disorder,M2,67,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0068,primary_secondary_noise_disorder,M2,68,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0069,primary_secondary_noise_disorder,M2,69,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0070,primary_secondary_noise_disorder,M2,70,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0071,primary_secondary_noise_disorder,M2,71,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0072,primary_secondary_noise_disorder,M2,72,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0073,primary_secondary_noise_disorder,M2,73,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0074,primary_secondary_noise_disorder,M2,74,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0075,primary_secondary_noise_disorder,M2,75,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0076,primary_secondary_noise_disorder,M2,76,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0077,primary_secondary_noise_disorder,M2,77,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0078,primary_secondary_noise_disorder,M2,78,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0079,primary_secondary_noise_disorder,M2,79,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0080,primary_secondary_noise_disorder,M2,80,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0001,primary_secondary_noise_disorder,mixed,1,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0002,primary_secondary_noise_disorder,mixed,2,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0003,primary_secondary_noise_disorder,mixed,3,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0004,primary_secondary_noise_disorder,mixed,4,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0005,primary_secondary_noise_disorder,mixed,5,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0006,primary_secondary_noise_disorder,mixed,6,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0007,primary_secondary_noise_disorder,mixed,7,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0008,primary_secondary_noise_disorder,mixed,8,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0009,primary_secondary_noise_disorder,mixed,9,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0010,primary_secondary_noise_disorder,mixed,10,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0011,primary_secondary_noise_disorder,mixed,11,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0012,primary_secondary_noise_disorder,mixed,12,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0013,primary_secondary_noise_disorder,mixed,13,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0014,primary_secondary_noise_disorder,mixed,14,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0015,primary_secondary_noise_disorder,mixed,15,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0016,primary_secondary_noise_disorder,mixed,16,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0017,primary_secondary_noise_disorder,mixed,17,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0018,primary_secondary_noise_disorder,mixed,18,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0019,primary_secondary_noise_disorder,mixed,19,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0020,primary_secondary_noise_disorder,mixed,20,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0021,primary_secondary_noise_disorder,mixed,21,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0022,primary_secondary_noise_disorder,mixed,22,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0023,primary_secondary_noise_disorder,mixed,23,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0024,primary_secondary_noise_disorder,mixed,24,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0025,primary_secondary_noise_disorder,mixed,25,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0026,primary_secondary_noise_disorder,mixed,26,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0027,primary_secondary_noise_disorder,mixed,27,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0028,primary_secondary_noise_disorder,mixed,28,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0029,primary_secondary_noise_disorder,mixed,29,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0030,primary_secondary_noise_disorder,mixed,30,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0031,primary_secondary_noise_disorder,mixed,31,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0032,primary_secondary_noise_disorder,mixed,32,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0033,primary_secondary_noise_disorder,mixed,33,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0034,primary_secondary_noise_disorder,mixed,34,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0035,primary_secondary_noise_disorder,mixed,35,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0036,primary_secondary_noise_disorder,mixed,36,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0037,primary_secondary_noise_disorder,mixed,37,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0038,primary_secondary_noise_disorder,mixed,38,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0039,primary_secondary_noise_disorder,mixed,39,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0040,primary_secondary_noise_disorder,mixed,40,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0041,primary_secondary_noise_disorder,mixed,41,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0042,primary_secondary_noise_disorder,mixed,42,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0043,primary_secondary_noise_disorder,mixed,43,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0044,primary_secondary_noise_disorder,mixed,44,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0045,primary_secondary_noise_disorder,mixed,45,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0046,primary_secondary_noise_disorder,mixed,46,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0047,primary_secondary_noise_disorder,mixed,47,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0048,primary_secondary_noise_disorder,mixed,48,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0049,primary_secondary_noise_disorder,mixed,49,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0050,primary_secondary_noise_disorder,mixed,50,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0051,primary_secondary_noise_disorder,mixed,51,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0052,primary_secondary_noise_disorder,mixed,52,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0053,primary_secondary_noise_disorder,mixed,53,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0054,primary_secondary_noise_disorder,mixed,54,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0055,primary_secondary_noise_disorder,mixed,55,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0056,primary_secondary_noise_disorder,mixed,56,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0057,primary_secondary_noise_disorder,mixed,57,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0058,primary_secondary_noise_disorder,mixed,58,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0059,primary_secondary_noise_disorder,mixed,59,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0060,primary_secondary_noise_disorder,mixed,60,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0061,primary_secondary_noise_disorder,mixed,61,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0062,primary_secondary_noise_disorder,mixed,62,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0063,primary_secondary_noise_disorder,mixed,63,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0064,primary_secondary_noise_disorder,mixed,64,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0065,primary_secondary_noise_disorder,mixed,65,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0066,primary_secondary_noise_disorder,mixed,66,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0067,primary_secondary_noise_disorder,mixed,67,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0068,primary_secondary_noise_disorder,mixed,68,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0069,primary_secondary_noise_disorder,mixed,69,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0070,primary_secondary_noise_disorder,mixed,70,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0071,primary_secondary_noise_disorder,mixed,71,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0072,primary_secondary_noise_disorder,mixed,72,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0073,primary_secondary_noise_disorder,mixed,73,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0074,primary_secondary_noise_disorder,mixed,74,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0075,primary_secondary_noise_disorder,mixed,75,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0076,primary_secondary_noise_disorder,mixed,76,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0077,primary_secondary_noise_disorder,mixed,77,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0078,primary_secondary_noise_disorder,mixed,78,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0079,primary_secondary_noise_disorder,mixed,79,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_mixed_seed_0080,primary_secondary_noise_disorder,mixed,80,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
